original_index,0,1,2,3,4
119,0.10107832455495104,0.5471637677371585,0.15170871489257792,0.10554173421638492,0.09450745859892765
120,0.7028895804993138,0.060038216915580936,0.06818072892270576,0.08272479286548182,0.08616668079691762
121,0.02062149620955266,0.9023775809003742,0.03289761645850081,0.021397020526023252,0.022706285905548997
122,0.10448761124300802,0.44174524075968385,0.2372623428274715,0.11003037556403572,0.10647442960580078
123,0.5653325193414531,0.08441344730855448,0.10479531165349443,0.11243486711029618,0.13302385458620172
124,0.7785878449387192,0.043310656239565364,0.052291435589360655,0.061801009709202374,0.06400905352315248
125,0.05096798196300454,0.17577258631802822,0.0626477633317314,0.05739466687734751,0.062303036490022924
126,0.05531592499327599,0.7575314128602776,0.06168649239071185,0.06565064131103056,0.05981552844470404
127,0.06427554004984462,0.08206679261092824,0.4989880137175715,0.058874160709277264,0.06612142721538991
128,0.06486836721901924,0.061961769333048755,0.18946119498969244,0.053583966216669755,0.061795009194842494
129,0.05915793681342717,0.08444950233085807,0.40738313890280653,0.062014390193555216,0.06840338741912562
130,9.865073514677725e-309,1.0,1.483024745222563e-308,1.025258023315232e-308,1.152100494295763e-308
131,0.10673624736984005,0.48689955683840125,0.12840835264232925,0.11999598469719387,0.10732619572456034
132,0.4085266658333697,0.08563098275134974,0.049300698436956454,0.15337681815374524,0.09779697240529064
133,9.1947696565193e-309,1.284491700405101e-308,1.0,9.24065204599849e-309,1.0078395418378194e-308
134,0.05718286807783185,0.037128708733800184,0.02749059855832204,0.0822066653137092,0.468060020393576
135,0.294450668745152,0.08869146456690957,0.0884467952264228,0.1190655189592623,0.12748814949453624
136,0.10307667480468993,0.4855491272185611,0.20280862466423913,0.10769585261537976,0.10086972069713003
137,0.6176243650109554,0.07529356458608158,0.08724934018024706,0.09980741913948704,0.12002531108322892
138,1.0,1.400350535327091e-308,9.71261055781127e-309,3.1322699599831316e-308,2.977086176433957e-308
139,0.03271095354832025,0.0429577927493656,0.7314846066816588,0.03249789740367319,0.036426352961391024
140,0.1568119590757284,0.05499059257183564,0.0586864024571742,0.06826241719129642,0.07264334151743106
141,0.7057392773046023,0.06012481539906559,0.06967768750018334,0.08013436719833852,0.08432385259781022
142,0.1280281611831368,0.4573564660035084,0.160909628368354,0.1355782624929991,0.11812748195200168
143,0.058896677871436626,0.11890709382876063,0.38715547544251483,0.058719243358305626,0.06332911511072775
144,0.036497193130673226,0.8289708573462167,0.05606970207941157,0.03948480745526321,0.038977439988435524
145,1.018762413832026e-308,1.0,1.088941858766871e-308,1.208934382969782e-308,1.12833279166182e-308
146,9.65314680006657e-309,1.0,1.5045301925353365e-308,1.041082437509841e-308,1.084786740532127e-308
147,0.4992668235644125,0.08102804787798401,0.07044044368060379,0.16318583573532028,0.1860788491416795
148,0.07500576326478123,0.6543870071639698,0.11627889261805888,0.08035412122561628,0.07397421572757379
149,1.0,7.66992562603226e-309,8.784062590200373e-309,9.327300860629147e-309,1.271906295944348e-308
150,0.04172364266108392,0.8006496140008084,0.06539291555915967,0.04552290613978077,0.04671092163916734
