original_index,0,1,2,3,4,5,6,7
194,3.116024482651857e-308,1.290601517921775e-308,2.1059168142733713e-308,2.1637140863446065e-308,1.0,1.7623065935530365e-308,2.9069862508309256e-308,2.0355862150757346e-308
195,0.28424194668899505,0.030909773430204224,0.0365777919087547,0.052213644637599435,0.13388916872981366,0.06360193243436253,0.050384009818058656,0.040595343741823164
196,0.6149016830118276,0.03192219750378474,0.0406466824070358,0.05820674998009744,0.09922611850098113,0.06290392542183133,0.048744619137245045,0.043448024037196956
197,0.055600127035202784,0.2806521624446181,0.05409102356831081,0.11548540425340839,0.06313536351888017,0.049344414342451556,0.1249303620220897,0.10268157232797216
198,0.2993669743635915,0.04637392616920934,0.05754334624221298,0.09851795403190709,0.19130015456045016,0.07325073523437069,0.08289282776593772,0.0646016816856562
199,0.04962591184341958,0.03932228906348146,0.04255202950851295,0.1501773487473887,0.0513629730658685,0.029363944176925037,0.07905062115497424,0.07806522580652585
200,0.7249399823299252,0.022177234449357822,0.026994076862660962,0.03803583159502831,0.08134991700332499,0.04212258018162763,0.03541501326418826,0.02896536431388688
201,2.493594668307162e-308,1.678358306927993e-308,1.348765957876262e-308,1.0,2.0360032906165796e-308,1.3632572923646683e-308,2.4462959228081714e-308,2.3366778019956527e-308
202,0.2906302166352221,0.04914708001048083,0.06892646091788814,0.11202034298190831,0.1525077379530397,0.08131946455589685,0.08201540902998027,0.07728088796891971
203,0.053642634499719996,0.08133533467475153,0.03486303153342097,0.1720871384896983,0.04886699818379081,0.04119684276936221,0.06856815646812021,0.07813507437245251
204,0.2669785061258939,0.04863922100223385,0.0700152991113823,0.0949737047426127,0.15964055895476453,0.09085341215913353,0.07974980887628529,0.07396602820835647
205,0.05499511085113263,0.3810032985283832,0.0514985431485527,0.09046182035129678,0.061479652388031866,0.05475990501484583,0.09529486282758153,0.08444412646091107
206,1.128292739324196e-308,1.0,1.0198560681440206e-308,2.00861740919922e-308,1.22666140419427e-308,1.10807763069187e-308,1.9677652539593003e-308,1.753954626209677e-308
208,0.08230065719760389,0.09377528833443916,0.08049011781646971,0.10473464292953101,0.09918278687378931,0.1032011624492656,0.12198477390652679,0.29843682833854435
209,0.5348551928463863,0.04046203682498145,0.04637241601727549,0.07717466437941037,0.11781180371502564,0.07125239126884024,0.06045966382933424,0.051611831118746225
210,0.054863578692622664,0.4678905022841847,0.05786372730424144,0.08436937412974792,0.06839558056811529,0.06035817229348845,0.11487108597892204,0.0913879787486775
211,0.7263205595167879,0.02546989098412943,0.02593802183972542,0.04737296659072681,0.06139709541814696,0.045457168914409804,0.03615908991915965,0.031885206816914036
212,0.04508035760495985,0.1507641237287417,0.038304482501956914,0.06941700221504409,0.056508860081193366,0.0495152292315776,0.07969063317323308,0.06249831969791379
213,0.035880481161730045,0.6607488188659335,0.036150681621249965,0.06190020826407178,0.04028420155376151,0.03549036215166655,0.06862737850412992,0.06091786787745666
215,0.05264581022847503,0.36393649606431483,0.05569252013319546,0.08293000079398742,0.06376021201869914,0.055183939507954055,0.10542100763476228,0.0893816700211051
217,1.1502151588419644e-308,9.75948494814701e-309,1.0,1.3450742818739493e-308,1.851245386860407e-308,1.0068554684911853e-308,1.9117364299180197e-308,2.1927501283682697e-308
218,3.782492755709764e-308,1.25807717465373e-308,1.7181809467024186e-308,2.1797020618285485e-308,1.0,1.8737100514610053e-308,2.530465416369325e-308,1.7579937788346587e-308
219,1.653595326911765e-308,1.845022899994149e-308,3.005172853501399e-308,2.1021772382750977e-308,2.319427434837804e-308,1.7438195953721094e-308,2.935464079250085e-308,1.0
220,0.3821377917966061,0.04127234253079877,0.05541884363507231,0.07516301142589851,0.1350951008254996,0.08415593591449792,0.06475137508002966,0.0587285005438017
221,0.3567234471813156,0.04834639358513399,0.06503514609012731,0.10043646628025166,0.16280832725250402,0.08097052629620263,0.07921357923060984,0.06850728904629755
222,1.0510291450177453e-308,1.0,1.090878851216748e-308,1.615805928735108e-308,1.3086354436037895e-308,1.14456172086777e-308,2.132289441328107e-308,1.6231792746411754e-308
223,0.2604559850128389,0.04994706101895075,0.06651463417748323,0.11131062742822473,0.1822684103250596,0.08278632769811561,0.08617570496025714,0.07438884943240584
224,0.03364260023951227,0.6858734604522444,0.03333624081039371,0.05714711735437434,0.03769817943406106,0.03370704937065387,0.06255715070622474,0.056038201632535534
225,0.032438962681734705,0.01605870981793771,0.04189457819464863,0.030788881685728613,0.05408015355894174,0.02339721810590697,0.03301312282402895,0.03597872922540233
226,0.04836340034837017,0.4203990852254148,0.04898562610403022,0.07967870377760163,0.05803318636429463,0.04914780069172675,0.10119970707911807,0.07509726941567436
227,1.9517222261532194e-308,2.19866913492529e-308,2.339754933917852e-308,2.909516131123967e-308,2.323405088616061e-308,1.8982440843039254e-308,3.3730687470918007e-308,1.0
228,0.5026776217719956,0.042456443604836004,0.05130532766231595,0.08118328030575347,0.12188335532817876,0.08022152376236918,0.06326916998864514,0.05700327757590607
229,2.5383081174814455e-308,1.676014991488353e-308,1.424827581295644e-308,1.0,2.0803834360169335e-308,1.3753058178188304e-308,2.5502889001328095e-308,2.533421558510589e-308
230,0.09414536477784376,0.027663754974803008,0.03752066800726583,0.046701387722160585,0.5579462497709701,0.04499721089608558,0.05232483569477518,0.0384971681727885
231,1.0,9.422712108419463e-309,1.1896872557506654e-308,1.6887626332174623e-308,3.056226042214113e-308,1.8229439757278485e-308,1.4523361502847845e-308,1.2596612297444156e-308
232,0.2657363554537293,0.05043674766084657,0.07185328294311796,0.12108354062275763,0.16288537145312212,0.07703764726156324,0.08674077105460735,0.07807388360359155
233,1.995521777786376e-308,2.252086382778399e-308,2.275886867467797e-308,3.156566434380727e-308,2.321559770217446e-308,1.875088079517596e-308,3.4924606850516607e-308,1.0
234,0.037274900449598226,0.028589099244046977,0.42043499936854967,0.04293132597415493,0.05855717841949589,0.030937795596968472,0.056776976577290104,0.06204522172465374
235,0.356611317650657,0.05428520495569895,0.06432491416794124,0.1150727162144982,0.1617154268008649,0.09195806211664284,0.08325657526032834,0.0727757828333686
236,1.173831429034312e-308,1.0,1.026197319492485e-308,2.0866721499207536e-308,1.23145815341436e-308,1.145101045254594e-308,1.8885162498128354e-308,1.82488904262151e-308
237,1.6561857381430395e-308,2.2482170911370513e-308,1.84334607705967e-308,2.8224172255748335e-308,2.623616776667558e-308,1.3205191272559755e-308,1.0,2.6155946106101655e-308
238,0.0605031039006696,0.1730948259118403,0.05166098757224716,0.08607825925150779,0.0793540142359014,0.06761773481354844,0.10633776126152208,0.08170618759073886
239,1.121101004615777e-308,9.51283471444048e-309,1.0,1.2936072349086705e-308,1.7792795253123126e-308,9.846740458139333e-309,1.80050987627715e-308,2.077291933826268e-308
240,0.048195627354855365,0.060647763758505106,0.0337212902757089,0.33332737352396735,0.043579416689506906,0.03229710585808125,0.0668594718669637,0.06620595508080235
