0,1,2,3,4,5
1.0022153677904073e-308,8.96037827081246e-309,1.0,1.153672003086855e-308,1.8320194990594475e-308,9.567530863988466e-309
2.4613053745371294e-308,1.5571022447505614e-308,1.4145140680428024e-308,1.0,2.1101105900818224e-308,1.439015788854091e-308
0.5096390546279228,0.05325971001193717,0.0599339554858391,0.09949035630955831,0.11307319431628343,0.1027663152578073
0.23986409742181308,0.061083652467642455,0.08658096635227654,0.10972496404664914,0.2613796937398679,0.1968427342316247
0.48999662224820373,0.051298336474361106,0.05911526949479146,0.13234199819239134,0.10059176854948673,0.09631985579362314
0.08367821716344491,0.11196339309690101,0.06180959317758934,0.14351991275188963,0.09270748851356393,0.0882048183329294
0.04830986786895514,0.03726108114565445,0.44424098760770586,0.058159253622639046,0.08719850247272208,0.04211801606736929
2.1837509378997044e-308,1.097858376873465e-308,2.1375751648404287e-308,1.683962140453707e-308,1.0,2.276876443615584e-308
0.16686016733317455,0.07067170509351758,0.0971841803316885,0.1423628317740709,0.3091266865286438,0.1273206658088958
0.04960681043373318,0.5355373369805512,0.05233690564553778,0.08500083247393217,0.057415245715586725,0.048590178816276995
0.0792178973979532,0.09274480413619454,0.11359491379641651,0.13439865993179875,0.15591738260823143,0.07292338913997036
2.2595999193137354e-308,1.026643009168565e-308,1.269392224035222e-308,1.50227575377567e-308,2.4971234010721993e-308,1.0
8.760379349129436e-309,1.0,9.70039437562628e-309,1.421532273059175e-308,1.0903448309607925e-308,9.35667983410101e-309
2.009964173251791e-308,1.540369696329654e-308,1.269252233339144e-308,1.0,1.6200303733491003e-308,1.1099493826903664e-308
0.055496202135860206,0.6037220876410424,0.06338018140771225,0.08942983964706641,0.06945450953275632,0.05810654418752721
0.052944175446167904,0.6231616898624126,0.05949792241480557,0.09031000108996412,0.06462533242171258,0.05514825459083974
1.0,8.314543332718473e-309,1.026278270253443e-308,1.927110392403386e-308,1.905363819568823e-308,1.583696181814154e-308
0.14052713696851216,0.05937005467862897,0.07997741745503655,0.12463923775643818,0.22380316627409855,0.09375668994407672
0.4764963770602031,0.04423592515697066,0.04754044088780878,0.09955852848443668,0.08484438832909526,0.07358316303958874
1.0736304321709224e-308,8.763691216050073e-309,1.0,1.1670580479121686e-308,2.0889895310561313e-308,1.0178914122576134e-308
1.7806237694670247e-308,9.43888461377564e-309,1.010624003306512e-308,1.2395101921128914e-308,1.629715479932545e-308,1.0
0.30858759219299664,0.059837711225092904,0.06460494170477378,0.11194214520921315,0.11179921147427295,0.18953451683995995
0.05612736503645525,0.044520410486989834,0.5429403637649473,0.05723175678940293,0.12025008905344274,0.0558335557204521
0.06849599189137111,0.3082875609241462,0.07207579903801639,0.16747404874507513,0.07842446299842859,0.05916530815887531
0.06752536893478699,0.2470311554415663,0.06789666883746732,0.116744615646572,0.08463081462301338,0.07089370531567854
0.07073534107468414,0.2537606063815971,0.08376724820946801,0.14420768793676,0.09270914458283169,0.06452773112941393
1.787511051222556e-308,1.0143046989182314e-308,1.0481179642003344e-308,1.327383125531568e-308,1.6356058311785203e-308,1.0
0.03692070042351467,0.0326123449557059,0.7140199319841194,0.0412599566961591,0.06537978661152649,0.03526933174809006
0.0467861091218405,0.6687392397429008,0.048656930690308915,0.07726726365760936,0.0548520960135164,0.04672092848083445
0.06280417013781327,0.544445459740559,0.06850901332531299,0.1089115676847622,0.07675458969124684,0.06575322540662994
0.47061818279471856,0.052234901085242216,0.05363857948577734,0.14394845493510347,0.0888095453830545,0.07621039926541731
0.3376036588835203,0.06162439362625309,0.06808669871514478,0.1649805747795931,0.10493211732893876,0.09935907068162297
0.05409413969923898,0.36517798252981526,0.06562342004569865,0.08647059779111699,0.0702459534736946,0.059744498357726536
0.08236639567745964,0.08955158475975256,0.12454474645189692,0.13489116698484285,0.11813370075846451,0.08774745463957523
0.5829901871543582,0.03483130605218392,0.041440085341559164,0.07286031534702368,0.07461997933684475,0.07767489170069736
1.8656568426500605e-308,9.330085218168163e-309,1.0148855237017125e-308,1.2601670906104245e-308,1.654319855665548e-308,1.0
8.637932627595e-309,1.0,8.83763652012676e-309,1.6536251610749596e-308,9.63704585395821e-309,8.0312148910778e-309
0.09305677031810974,0.058457481123557586,0.07309979352578812,0.1154681761873212,0.22350983415077685,0.07813133106038084
0.06906314577181098,0.08625909122759624,0.1252066813402537,0.12194060996530649,0.1223096287002514,0.06478819219465493
8.86200737213045e-309,1.0,9.098567878859226e-309,1.6133476829630663e-308,1.0275909631685833e-308,8.465983846447017e-309
